1	75.8762	150.2385
2	257.8762	150.2385
3	73.3762	164.2385
4	260.3762	49.2385
5	73.3762	49.2385
6	260.3762	164.2385
7	260.3762	104.2385
8	240.8762	23.7385
9	190.8762	23.7385
10	142.8762	23.7385
11	92.8762	23.7385
12	73.3762	104.2385
13	112.8762	169.2385
14	220.8762	169.2385
15	198.3762	104.2385
16	135.3762	104.2385













